"Id","providerId","providerName","nameZh","nameEn","pathAttributeId","pathAttributeName","pathAttributeEname","buildPeriod","departureZh","departureEn","destinationZh","destinationEn","realSequence","distance","goFirstBusTime","backFirstBusTime","goLastBusTime","backLastBusTime","peakHeadway","holidayHeadwayDesc","offPeakHeadway","busTimeDesc","holidayGoFirstBusTime","holidayBackFirstBusTime","holidayGoLastBusTime","holidayBackLastBusTime","holidayBusTimeDesc","headwayDesc","holidayPeakHeadway","holidayOffPeakHeadway","segmentBufferZh","segmentBufferEn","ticketPriceDescriptionZh","ticketPriceDescriptionEn"
"16635","16176","臺北客運","939","939","157696","939(新北市)","939","10","三峽","Sanxia","臺北市政府","Taipei City Hall","180","64.8","0600","0600","2100","2100","0512","","1530","","0600","0600","2100","2100","","","1530","1530","三鶯交流道、安坑交流道","Sanying Interchange、Ankeng Interchange","三段票","3 segments"
"16635","16176","臺北客運","939","939","159533","939往市政府(新北市)","939GO","10","三峽","Sanxia","臺北市政府","Taipei City Hall","180","64.8","0600","0600","2100","2100","0512","","1530","","0600","0600","2100","2100","","","1530","1530","三鶯交流道、安坑交流道","Sanying Interchange、Ankeng Interchange","三段票","3 segments"
"16635","16176","臺北客運","939","939","159534","939往三峽(新北市)","939BACK","10","三峽","Sanxia","臺北市政府","Taipei City Hall","180","64.8","0600","0600","2100","2100","0512","","1530","","0600","0600","2100","2100","","","1530","1530","三鶯交流道、安坑交流道","Sanying Interchange、Ankeng Interchange","三段票","3 segments"
"17716","16176","臺北客運","939繞國家教育研究所","939","158899","939繞","939 Sub","10","三峽","Sanxia","臺北市政府","Taipei City Hall","1","66.1","1800","1800","1800","1800","","","","","","","","","例假日停駛","","","","三鶯交流道、安坑交流道","Sanying Interchange、Ankeng Interchange","三段票","3 segments"
"16728","16176","臺北客運","940","940","157830","940","940","10","三峽","Sanxia","捷運府中站","MRT Fuzhong sta.","24","42.8","0630","0630","2100","2100","","","","","0630","0630","2100","2100","","","","","國道三號","Shulin Tollgate Station","二段票","2 segments"
"16726","16176","臺北客運","941","941","157828","941","941","10","三峽","Sanxia","新店","Xindian","52","59.9","0600","0600","2000","2000","10","","20","","0700","0700","1900","1900","","","","","三鶯交流道，安坑交流道","Shulin Tollgate Station- AnKeng JCT","三段票","3 segments"
"16726","16176","臺北客運","941","941","159535","941學成大成路口","941 Xuecheng & Dacheng Rd.","10","三峽","Sanxia","新店","Xindian","52","59.9","0600","0600","2000","2000","10","","20","","0700","0700","1900","1900","","","","","三鶯交流道，安坑交流道","Shulin Tollgate Station- AnKeng JCT","三段票","3 segments"
"16726","16176","臺北客運","941","941","159536","941捷運大坪林站(民權路)","941 MRT Dapinglin Sta.(Minquan Rd.)","10","三峽","Sanxia","新店","Xindian","52","59.9","0600","0600","2000","2000","10","","20","","0700","0700","1900","1900","","","","","三鶯交流道，安坑交流道","Shulin Tollgate Station- AnKeng JCT","三段票","3 segments"
"16630","16186","淡水客運","868正","868Positive","157678","868正","868 Positive","10","新春街","Xinchun St.","小坪頂","Xiaopingding","6","35","0600","0600","1750","1750","","","","","0600","0600","1750","1750","","","","","興音寺-小坪頂","Xingyin Temple-Xiaopingding","二段票","Charge for 2 sections"
"16759","16176","臺北客運","943","943","157876","943三峽","943Sanxia","10","三峽","Sanxia","臺北大學(臺北校區)","National Taipei University(Taipei Campus)","6","67","1620","0710","1735","0810","","","","","","","","","例假日停駛","","","","樹林交流道，安坑交流道","shulin Interchange","三段票","3 segments"
"16759","16176","臺北客運","943","943","158943","943臺北大學(臺北校區)","943National Taipei U. (Taipei Campus)","10","三峽","Sanxia","臺北大學(臺北校區)","National Taipei University(Taipei Campus)","6","67","1620","0710","1735","0810","","","","","","","","","例假日停駛","","","","樹林交流道，安坑交流道","shulin Interchange","三段票","3 segments"
"17292","16179","三重客運","945","945","158421","945","945","10","林口","Linkou","松山機場","Taipei Songshan Airport","50","64.7","0540","0540","2200","2200","","","","","0540","0540","2200","2200","","","","","高公局","Taiwan Area National Freeway Bureau","二段票","Charge for 2 sections"
"17293","16179","三重客運","946","946","158422","946","946","10","林口","Linkou","內湖科技園區","Neihu High-tech Industrial Park","29","68.5","0540","0540","2200","2200","","","","","0600","0600","1900","1900","","","","","高公局","Taiwan Area National Freeway Bureau","二段票","Charge for 2 sections"
"17294","16179","三重客運","946副","946sub","158423","946副","946 Sub","10","林口","Linkou","內湖科技園區","Neihu High-tech Industrial Park","29","68.5","0630","0630","1900","1900","","","","","","","","","例假日停駛","","","","高公局","Taiwan Area National Freeway Bureau","二段票","Charge for 2 sections"
"17570","16185","指南客運","947","947","158740","947(新北市)","947","10","淡水","Tamsui","板橋","Banqiao","140","60.6","0530","0530","2230","2230","1015","","1520","","0530","0530","2230","2230","","","30","30","馬偕醫院-成德公園，五股服務社-中興路三段","Mackay Memorial Hospital-Chiender Park, Wugu Service Center-Zhongxing Rd. Sec. 3","三段票","Charge for 3 sections"
"17570","16186","淡水客運","947","947","158740","947(新北市)","947","10","淡水","Tamsui","板橋","Banqiao","140","60.6","0530","0530","2230","2230","1015","","1520","","0530","0530","2230","2230","","","30","30","馬偕醫院-成德公園，五股服務社-中興路三段","Mackay Memorial Hospital-Chiender Park, Wugu Service Center-Zhongxing Rd. Sec. 3","三段票","Charge for 3 sections"
"17570","16185","指南客運","947","947","159322","947去(新北市)","947GO","10","淡水","Tamsui","板橋","Banqiao","140","60.6","0530","0530","2230","2230","1015","","1520","","0530","0530","2230","2230","","","30","30","馬偕醫院-成德公園，五股服務社-中興路三段","Mackay Memorial Hospital-Chiender Park, Wugu Service Center-Zhongxing Rd. Sec. 3","三段票","Charge for 3 sections"
"17570","16186","淡水客運","947","947","159322","947去(新北市)","947GO","10","淡水","Tamsui","板橋","Banqiao","140","60.6","0530","0530","2230","2230","1015","","1520","","0530","0530","2230","2230","","","30","30","馬偕醫院-成德公園，五股服務社-中興路三段","Mackay Memorial Hospital-Chiender Park, Wugu Service Center-Zhongxing Rd. Sec. 3","三段票","Charge for 3 sections"
"17570","16185","指南客運","947","947","159323","947返(新北市)","947Back","10","淡水","Tamsui","板橋","Banqiao","140","60.6","0530","0530","2230","2230","1015","","1520","","0530","0530","2230","2230","","","30","30","馬偕醫院-成德公園，五股服務社-中興路三段","Mackay Memorial Hospital-Chiender Park, Wugu Service Center-Zhongxing Rd. Sec. 3","三段票","Charge for 3 sections"
"17570","16186","淡水客運","947","947","159323","947返(新北市)","947Back","10","淡水","Tamsui","板橋","Banqiao","140","60.6","0530","0530","2230","2230","1015","","1520","","0530","0530","2230","2230","","","30","30","馬偕醫院-成德公園，五股服務社-中興路三段","Mackay Memorial Hospital-Chiender Park, Wugu Service Center-Zhongxing Rd. Sec. 3","三段票","Charge for 3 sections"
"16662","16176","臺北客運","948","948","157726","948","948","10","林口","Linkou","板橋公車站","Banqiao Bus Stop","46","53.4","0540","0540","1900","1900","","","","","0600","0600","1900","1900","","","","","高公局","National Freeway Bureau","兩段票","2 segments"
"17548","16185","指南客運","951","951","158717","951汐止站","951 Xizhi station","10","汐止","Xizhi","新店","Xindian","72","64.8","0600","0600","2130","2130","0612","","1520","","0600","0600","2130","2130","","","30","","捷運南港展覽館站(南港路)-環東大道口，新店交流道","MRT Nangang Exhibition Center Sta. (Nangang Rd.)，Xindian highway","三段票","3 segments"
"17548","16189","中興巴士","951","951","158717","951汐止站","951 Xizhi station","10","汐止","Xizhi","新店","Xindian","72","64.8","0600","0600","2130","2130","0612","","1520","","0600","0600","2130","2130","","","30","","捷運南港展覽館站(南港路)-環東大道口，新店交流道","MRT Nangang Exhibition Center Sta. (Nangang Rd.)，Xindian highway","三段票","3 segments"
"17548","16185","指南客運","951","951","158944","951及人中學","951 Chi Jen High School","10","汐止","Xizhi","新店","Xindian","72","64.8","0600","0600","2130","2130","0612","","1520","","0600","0600","2130","2130","","","30","","捷運南港展覽館站(南港路)-環東大道口，新店交流道","MRT Nangang Exhibition Center Sta. (Nangang Rd.)，Xindian highway","三段票","3 segments"
"17548","16189","中興巴士","951","951","158944","951及人中學","951 Chi Jen High School","10","汐止","Xizhi","新店","Xindian","72","64.8","0600","0600","2130","2130","0612","","1520","","0600","0600","2130","2130","","","30","","捷運南港展覽館站(南港路)-環東大道口，新店交流道","MRT Nangang Exhibition Center Sta. (Nangang Rd.)，Xindian highway","三段票","3 segments"
"17575","16190","基隆客運","953","953","159797","953臺大資訊大樓","953NTU Information Building","10","金山(南勢)","Jinshan(Nanshih)","臺大資訊大樓","NTU Information Building","32","52.4","0600"," ","1900"," ","","","","","0600","","1800","","","","","","金山(南勢)、港東、內寮、國道1號、臺大資訊大樓","Jinshan(Nanshih)、Gangdong、Neiliao、National Highway No. 1、NTU Information Building","五段票","5 segments"
"17575","16190","基隆客運","953","953","158745","953金山(南勢)","953Jinshan(Nanshih)","10","金山(南勢)","Jinshan(Nanshih)","臺大資訊大樓","NTU Information Building","32","52.4","0600"," ","1900"," ","","","","","0600","","1800","","","","","","金山(南勢)、港東、內寮、國道1號、臺大資訊大樓","Jinshan(Nanshih)、Gangdong、Neiliao、National Highway No. 1、NTU Information Building","五段票","5 segments"
"16606","16176","臺北客運","981三鶯捷運先導公車","981","157654","981","981","10","鶯歌路口","Yingge Intersection","捷運頂埔站","MRT Dingpu Sta.","70","30.7","0600","0600","2200","2200","","","","","0600","0600","2100","2100","","","","","","","一段票","1 segments"
"17668","16182","大都會客運","982","982","158844","982","982","10","新莊","Xinzhuang","新店","Xindian","100","40.6","0530","0530","2230","2230","0610","","2040","","0530","0530","2230","2230","","","3060","3060","捷運新埔站-正隆廣場(板新路)","MRT Xinpu Station-Zhenglong Square(Banxin Rd.)","二段票","Charge for 2 sections"
"17668","16177","首都客運","982","982","158844","982","982","10","新莊","Xinzhuang","新店","Xindian","100","40.6","0530","0530","2230","2230","0610","","2040","","0530","0530","2230","2230","","","3060","3060","捷運新埔站-正隆廣場(板新路)","MRT Xinpu Station-Zhenglong Square(Banxin Rd.)","二段票","Charge for 2 sections"
"17679","16182","大都會客運","982區","Shuttle","158858","982區","982 Shuttle","10","新北產業園區","New Taipei Industrial Park","捷運府中站","MRT Fuzhong Sta.","4","11.1","0635","0635","1730","1730","","","","","","","","","例假日停駛","","","","","","一段票","1 segments"
"17679","16177","首都客運","982區","Shuttle","158858","982區","982 Shuttle","10","新北產業園區","New Taipei Industrial Park","捷運府中站","MRT Fuzhong Sta.","4","11.1","0635","0635","1730","1730","","","","","","","","","例假日停駛","","","","","","一段票","1 segments"
"16626","16186","淡水客運","870","870","157674","870","870","10","捷運淡水站","MRT Tamsui Sta.","忠山","Zhongshan","8","26.6","0750","0750","1930","1930","","16:40班次返程繞駛淡水行政中心","","","0750","0750","1930","1930","","16:40班次返程繞駛淡水行政中心","","","","","一段票","1 segments"
"16626","16186","淡水客運","870","870","159817","870繞","870 Sub","10","捷運淡水站","MRT Tamsui Sta.","忠山","Zhongshan","8","26.6","0750","0750","1930","1930","","16:40班次返程繞駛淡水行政中心","","","0750","0750","1930","1930","","16:40班次返程繞駛淡水行政中心","","","","","一段票","1 segments"
"17680","16182","大都會客運","982直達","982Express","158859","982直達捷運大坪林站","982 Express MRT Dapinglin Sta.","10","捷運大坪林站","MRT Dapinglin Sta.","行政院新莊聯合辦公大樓","Central Government Offices Building","99","5.3","0730","1820","0730","1820","","","","行政院新莊聯合辦公大樓 →捷運大坪林站：18:20","","","","","例假日停駛","","","","捷運新埔站","MRT Xinpu Station","二段票","Charge for 2 sections"
"17680","16177","首都客運","982直達","982Express","158859","982直達捷運大坪林站","982 Express MRT Dapinglin Sta.","10","捷運大坪林站","MRT Dapinglin Sta.","行政院新莊聯合辦公大樓","Central Government Offices Building","99","5.3","0730","1820","0730","1820","","","","行政院新莊聯合辦公大樓 →捷運大坪林站：18:20","","","","","例假日停駛","","","","捷運新埔站","MRT Xinpu Station","二段票","Charge for 2 sections"
